optimizer,lr,seed,epoch,step,train_loss,train_top1,lr_mult,elapsed_s
orscale_muon_moonlight,0.01,42,15,1500,0.073200,97.8500,0.4264,78.900
orscale_muon_moonlight,0.01,42,15,1550,0.074500,97.8000,0.3842,81.200
orscale_muon_moonlight,0.01,42,16,1600,0.055800,98.4100,0.3429,83.900
orscale_muon_moonlight,0.01,42,17,1650,0.044700,98.8300,0.3027,86.600
orscale_muon_moonlight,0.01,42,17,1700,0.044100,98.8100,0.2640,89.000
orscale_muon_moonlight,0.01,42,18,1750,0.038300,99.0200,0.2271,91.700
orscale_muon_moonlight,0.01,42,18,1800,0.032800,99.2300,0.1921,94.100
orscale_muon_moonlight,0.01,42,19,1850,0.021200,99.6400,0.1594,96.800
orscale_muon_moonlight,0.01,42,19,1900,0.023500,99.5600,0.1293,99.100
orscale_muon_moonlight,0.01,42,20,1950,0.018100,99.7100,0.1018,101.700
orscale_muon_moonlight,0.01,42,20,2000,0.017500,99.7000,0.0774,104.100
orscale_muon_moonlight,0.01,42,21,2050,0.013000,99.7700,0.0560,106.700
orscale_muon_moonlight,0.01,42,21,2100,0.013100,99.8100,0.0379,109.100
orscale_muon_moonlight,0.01,42,22,2150,0.010400,99.9100,0.0232,111.800
orscale_muon_moonlight,0.01,42,22,2200,0.011000,99.8800,0.0120,114.100
orscale_muon_moonlight,0.01,42,23,2250,0.009700,99.9100,0.0045,116.900
orscale_muon_moonlight,0.01,42,23,2300,0.009700,99.9100,0.0006,119.200
orscale_muon_moonlight,0.01,43,0,50,2.265600,18.1900,0.1000,5.300
orscale_muon_moonlight,0.01,43,1,100,1.630800,49.1500,0.2000,7.400
orscale_muon_moonlight,0.01,43,1,150,1.387500,54.3400,0.3000,9.100
orscale_muon_moonlight,0.01,43,2,200,0.838200,71.4500,0.4000,11.200
orscale_muon_moonlight,0.01,43,2,250,0.773900,74.3000,0.5000,12.800
orscale_muon_moonlight,0.01,43,3,300,0.561700,81.0800,0.6000,14.900
orscale_muon_moonlight,0.01,43,3,350,0.549300,81.7200,0.7000,16.500
orscale_muon_moonlight,0.01,43,4,400,0.445100,85.6800,0.8000,18.500
orscale_muon_moonlight,0.01,43,4,450,0.434900,85.5500,0.9000,20.200
orscale_muon_moonlight,0.01,43,5,500,0.377800,87.7000,1.0000,22.200
orscale_muon_moonlight,0.01,43,5,550,0.367200,87.8200,0.9982,23.900
orscale_muon_moonlight,0.01,43,6,600,0.297900,90.3500,0.9926,25.900
orscale_muon_moonlight,0.01,43,6,650,0.300900,90.0700,0.9835,27.500
orscale_muon_moonlight,0.01,43,7,700,0.256000,91.6200,0.9708,29.600
orscale_muon_moonlight,0.01,43,7,750,0.263800,91.2100,0.9546,31.200
orscale_muon_moonlight,0.01,43,8,800,0.224200,92.7700,0.9350,33.300
orscale_muon_moonlight,0.01,43,8,850,0.232400,92.2700,0.9122,34.900
orscale_muon_moonlight,0.01,43,9,900,0.206100,93.2600,0.8864,37.000
orscale_muon_moonlight,0.01,43,9,950,0.211700,93.1300,0.8578,38.600
orscale_muon_moonlight,0.01,43,10,1000,0.180000,94.2000,0.8265,40.700
orscale_muon_moonlight,0.01,43,10,1050,0.185500,93.9400,0.7928,42.500
orscale_muon_moonlight,0.01,43,11,1100,0.156100,95.1700,0.7569,45.000
orscale_muon_moonlight,0.01,43,11,1150,0.161500,94.8500,0.7192,46.600
orscale_muon_moonlight,0.01,43,12,1200,0.126600,96.2400,0.6798,48.600
orscale_muon_moonlight,0.01,43,12,1250,0.133700,95.7700,0.6391,50.300
orscale_muon_moonlight,0.01,43,13,1300,0.114300,96.4600,0.5973,52.400
orscale_muon_moonlight,0.01,43,13,1350,0.115500,96.3700,0.5549,54.000
orscale_muon_moonlight,0.01,43,14,1400,0.094300,97.1500,0.5120,56.100
orscale_muon_moonlight,0.01,43,14,1450,0.093800,97.1300,0.4691,57.700
orscale_muon_moonlight,0.01,43,15,1500,0.073900,97.9000,0.4264,59.800
orscale_muon_moonlight,0.01,43,15,1550,0.073800,97.8300,0.3842,61.400
orscale_muon_moonlight,0.01,43,16,1600,0.058400,98.3800,0.3429,63.500
orscale_muon_moonlight,0.01,43,17,1650,0.043100,98.4400,0.3027,65.600
orscale_muon_moonlight,0.01,43,17,1700,0.042300,98.8700,0.2640,67.300
orscale_muon_moonlight,0.01,43,18,1750,0.034700,99.0200,0.2271,69.300
orscale_muon_moonlight,0.01,43,18,1800,0.031900,99.2700,0.1921,71.000
orscale_muon_moonlight,0.01,43,19,1850,0.023300,99.4100,0.1594,73.000
orscale_muon_moonlight,0.01,43,19,1900,0.023100,99.4900,0.1293,74.700
orscale_muon_moonlight,0.01,43,20,1950,0.015200,99.7900,0.1018,76.700
orscale_muon_moonlight,0.01,43,20,2000,0.017400,99.6800,0.0774,78.400
orscale_muon_moonlight,0.01,43,21,2050,0.014300,99.8800,0.0560,80.500
orscale_muon_moonlight,0.01,43,21,2100,0.013600,99.8400,0.0379,82.100
orscale_muon_moonlight,0.01,43,22,2150,0.010900,99.8800,0.0232,84.100
orscale_muon_moonlight,0.01,43,22,2200,0.011500,99.8500,0.0120,85.800
orscale_muon_moonlight,0.01,43,23,2250,0.011800,99.8100,0.0045,87.900
orscale_muon_moonlight,0.01,43,23,2300,0.010800,99.8600,0.0006,89.600
orscale_muon_moonlight,0.01,44,0,50,2.254800,20.1200,0.1000,5.300
orscale_muon_moonlight,0.01,44,1,100,1.649300,46.3500,0.2000,7.500
orscale_muon_moonlight,0.01,44,1,150,1.367200,54.8000,0.3000,9.100
orscale_muon_moonlight,0.01,44,2,200,0.868400,71.1900,0.4000,11.200
orscale_muon_moonlight,0.01,44,2,250,0.764500,74.3400,0.5000,12.800
orscale_muon_moonlight,0.01,44,3,300,0.569800,81.2300,0.6000,15.000
orscale_muon_moonlight,0.01,44,3,350,0.536900,82.2500,0.7000,16.600
orscale_muon_moonlight,0.01,44,4,400,0.438600,85.4800,0.8000,18.600
orscale_muon_moonlight,0.01,44,4,450,0.425400,85.8000,0.9000,20.300
orscale_muon_moonlight,0.01,44,5,500,0.363000,88.1900,1.0000,23.700
orscale_muon_moonlight,0.01,44,5,550,0.359400,88.0300,0.9982,25.400
orscale_muon_moonlight,0.01,44,6,600,0.297500,90.2200,0.9926,27.500
orscale_muon_moonlight,0.01,44,6,650,0.299600,90.1500,0.9835,29.100
orscale_muon_moonlight,0.01,44,7,700,0.252500,91.8300,0.9708,31.200
orscale_muon_moonlight,0.01,44,7,750,0.263600,91.2700,0.9546,32.900
orscale_muon_moonlight,0.01,44,8,800,0.222000,93.0400,0.9350,34.900
orscale_muon_moonlight,0.01,44,8,850,0.223600,92.6800,0.9122,36.600
orscale_muon_moonlight,0.01,44,9,900,0.198100,93.6700,0.8864,38.700
orscale_muon_moonlight,0.01,44,9,950,0.203100,93.4400,0.8578,40.400
orscale_muon_moonlight,0.01,44,10,1000,0.171600,94.5300,0.8265,42.400
orscale_muon_moonlight,0.01,44,10,1050,0.179700,94.1100,0.7928,44.200
orscale_muon_moonlight,0.01,44,11,1100,0.150900,95.3800,0.7569,46.400
orscale_muon_moonlight,0.01,44,11,1150,0.156900,94.9700,0.7192,48.100
orscale_muon_moonlight,0.01,44,12,1200,0.134400,95.7100,0.6798,50.100
orscale_muon_moonlight,0.01,44,12,1250,0.136400,95.6300,0.6391,51.800
orscale_muon_moonlight,0.01,44,13,1300,0.110200,96.5400,0.5973,53.900
orscale_muon_moonlight,0.01,44,13,1350,0.111700,96.5300,0.5549,55.600
orscale_muon_moonlight,0.01,44,14,1400,0.090400,97.2300,0.5120,57.700
orscale_muon_moonlight,0.01,44,14,1450,0.091000,97.1000,0.4691,59.300
orscale_muon_moonlight,0.01,44,15,1500,0.072400,97.9000,0.4264,61.500
orscale_muon_moonlight,0.01,44,15,1550,0.072300,97.8400,0.3842,63.100
orscale_muon_moonlight,0.01,44,16,1600,0.054300,98.5600,0.3429,65.200
orscale_muon_moonlight,0.01,44,17,1650,0.051500,98.6300,0.3027,67.400
orscale_muon_moonlight,0.01,44,17,1700,0.041100,98.9400,0.2640,69.000
orscale_muon_moonlight,0.01,44,18,1750,0.034000,98.7300,0.2271,71.100
orscale_muon_moonlight,0.01,44,18,1800,0.034100,99.1600,0.1921,72.800
orscale_muon_moonlight,0.01,44,19,1850,0.023800,99.3000,0.1594,74.900
orscale_muon_moonlight,0.01,44,19,1900,0.023500,99.4200,0.1293,76.500
orscale_muon_moonlight,0.01,44,20,1950,0.014400,99.7900,0.1018,78.600
orscale_muon_moonlight,0.01,44,20,2000,0.016700,99.7300,0.0774,80.300
orscale_muon_moonlight,0.01,44,21,2050,0.014300,99.7400,0.0560,82.400
orscale_muon_moonlight,0.01,44,21,2100,0.013700,99.7900,0.0379,84.000
orscale_muon_moonlight,0.01,44,22,2150,0.011200,99.8400,0.0232,86.100
orscale_muon_moonlight,0.01,44,22,2200,0.011400,99.8300,0.0120,87.800
orscale_muon_moonlight,0.01,44,23,2250,0.009800,99.8900,0.0045,89.800
orscale_muon_moonlight,0.01,44,23,2300,0.010000,99.8800,0.0006,91.500
orscale_muon_moonlight,0.02,42,0,50,2.191700,26.7700,0.1000,6.300
orscale_muon_moonlight,0.02,42,1,100,1.322300,57.8100,0.2000,9.100
orscale_muon_moonlight,0.02,42,1,150,1.077600,64.4900,0.3000,11.200
orscale_muon_moonlight,0.02,42,2,200,0.676900,78.0900,0.4000,13.800
orscale_muon_moonlight,0.02,42,2,250,0.631400,79.2300,0.5000,16.100
orscale_muon_moonlight,0.02,42,3,300,0.476200,84.7200,0.6000,18.700
orscale_muon_moonlight,0.02,42,3,350,0.478100,84.2500,0.7000,21.000
orscale_muon_moonlight,0.02,42,4,400,0.410900,87.0000,0.8000,23.700
orscale_muon_moonlight,0.02,42,4,450,0.411900,86.4700,0.9000,26.000
orscale_muon_moonlight,0.02,42,5,500,0.377800,87.5500,1.0000,28.700
orscale_muon_moonlight,0.02,42,5,550,0.395400,86.8600,0.9982,31.000
orscale_muon_moonlight,0.02,42,6,600,0.363600,88.1400,0.9926,33.700
orscale_muon_moonlight,0.02,42,6,650,0.374900,87.5300,0.9835,36.000
orscale_muon_moonlight,0.02,42,7,700,0.327800,89.3400,0.9708,38.800
orscale_muon_moonlight,0.02,42,7,750,0.348700,88.5500,0.9546,41.100
orscale_muon_moonlight,0.02,42,8,800,0.322000,89.0100,0.9350,43.800
orscale_muon_moonlight,0.02,42,8,850,0.325900,89.1600,0.9122,46.200
orscale_muon_moonlight,0.02,42,9,900,0.292600,90.4200,0.8864,48.900
orscale_muon_moonlight,0.02,42,9,950,0.307900,89.6800,0.8578,51.200
orscale_muon_moonlight,0.02,42,10,1000,0.270700,90.9800,0.8265,54.000
orscale_muon_moonlight,0.02,42,10,1050,0.286000,90.4200,0.7928,56.300
orscale_muon_moonlight,0.02,42,11,1100,0.248300,91.7900,0.7569,59.100
orscale_muon_moonlight,0.02,42,11,1150,0.261400,91.3600,0.7192,61.400
orscale_muon_moonlight,0.02,42,12,1200,0.220800,92.8400,0.6798,64.200
orscale_muon_moonlight,0.02,42,12,1250,0.232300,92.3400,0.6391,66.500
orscale_muon_moonlight,0.02,42,13,1300,0.192800,93.6800,0.5973,69.300
orscale_muon_moonlight,0.02,42,13,1350,0.201400,93.2700,0.5549,71.600
orscale_muon_moonlight,0.02,42,14,1400,0.169100,94.5400,0.5120,74.300
orscale_muon_moonlight,0.02,42,14,1450,0.171400,94.3800,0.4691,76.700
orscale_muon_moonlight,0.02,42,15,1500,0.141200,95.6200,0.4264,79.300
orscale_muon_moonlight,0.02,42,15,1550,0.141900,95.4300,0.3842,81.700
orscale_muon_moonlight,0.02,42,16,1600,0.108000,96.6400,0.3429,84.400
orscale_muon_moonlight,0.02,42,17,1650,0.082500,97.2700,0.3027,87.200
orscale_muon_moonlight,0.02,42,17,1700,0.084600,97.4800,0.2640,89.500
orscale_muon_moonlight,0.02,42,18,1750,0.061700,98.5400,0.2271,92.300
orscale_muon_moonlight,0.02,42,18,1800,0.060200,98.3900,0.1921,94.600
orscale_muon_moonlight,0.02,42,19,1850,0.043000,98.6300,0.1594,97.300
orscale_muon_moonlight,0.02,42,19,1900,0.043700,98.8100,0.1293,99.600
orscale_muon_moonlight,0.02,42,20,1950,0.032100,99.2400,0.1018,102.300
orscale_muon_moonlight,0.02,42,20,2000,0.030000,99.3300,0.0774,104.700
orscale_muon_moonlight,0.02,42,21,2050,0.023200,99.5600,0.0560,107.400
orscale_muon_moonlight,0.02,42,21,2100,0.022100,99.5800,0.0379,109.800
orscale_muon_moonlight,0.02,42,22,2150,0.016600,99.7600,0.0232,112.500
orscale_muon_moonlight,0.02,42,22,2200,0.017400,99.7100,0.0120,114.800
orscale_muon_moonlight,0.02,42,23,2250,0.014800,99.8600,0.0045,117.500
orscale_muon_moonlight,0.02,42,23,2300,0.014900,99.8200,0.0006,119.800
orscale_muon_moonlight,0.02,43,0,50,2.215700,21.9300,0.1000,5.900
orscale_muon_moonlight,0.02,43,1,100,1.304000,57.7500,0.2000,8.400
orscale_muon_moonlight,0.02,43,1,150,1.097400,63.7300,0.3000,10.700
orscale_muon_moonlight,0.02,43,2,200,0.675400,78.3900,0.4000,13.100
orscale_muon_moonlight,0.02,43,2,250,0.644100,78.6000,0.5000,15.500
orscale_muon_moonlight,0.02,43,3,300,0.482200,84.5100,0.6000,18.000
orscale_muon_moonlight,0.02,43,3,350,0.485000,84.0400,0.7000,20.300
orscale_muon_moonlight,0.02,43,4,400,0.408300,86.5900,0.8000,22.800
orscale_muon_moonlight,0.02,43,4,450,0.416800,86.1300,0.9000,25.100
orscale_muon_moonlight,0.02,43,5,500,0.394100,86.7100,1.0000,27.700
orscale_muon_moonlight,0.02,43,5,550,0.402500,86.5800,0.9982,30.100
orscale_muon_moonlight,0.02,43,6,600,0.361300,88.1400,0.9926,32.700
orscale_muon_moonlight,0.02,43,6,650,0.368900,87.6900,0.9835,35.000
orscale_muon_moonlight,0.02,43,7,700,0.336400,89.3200,0.9708,37.600
orscale_muon_moonlight,0.02,43,7,750,0.350000,88.3800,0.9546,40.000
orscale_muon_moonlight,0.02,43,8,800,0.315300,89.7300,0.9350,42.700
orscale_muon_moonlight,0.02,43,8,850,0.329300,88.9800,0.9122,45.000
orscale_muon_moonlight,0.02,43,9,900,0.297500,90.2900,0.8864,47.700
orscale_muon_moonlight,0.02,43,9,950,0.311500,89.7900,0.8578,50.000
orscale_muon_moonlight,0.02,43,10,1000,0.279500,90.6800,0.8265,52.800
orscale_muon_moonlight,0.02,43,10,1050,0.288500,90.4100,0.7928,55.100
orscale_muon_moonlight,0.02,43,11,1100,0.254800,91.6300,0.7569,57.900
orscale_muon_moonlight,0.02,43,11,1150,0.264800,91.2200,0.7192,60.200
orscale_muon_moonlight,0.02,43,12,1200,0.222300,92.5000,0.6798,63.000
orscale_muon_moonlight,0.02,43,12,1250,0.232800,92.2200,0.6391,65.300
orscale_muon_moonlight,0.02,43,13,1300,0.196900,93.6500,0.5973,68.000
orscale_muon_moonlight,0.02,43,13,1350,0.204000,93.2900,0.5549,70.300
orscale_muon_moonlight,0.02,43,14,1400,0.167900,94.5200,0.5120,73.000
orscale_muon_moonlight,0.02,43,14,1450,0.168700,94.4600,0.4691,75.400
orscale_muon_moonlight,0.02,43,15,1500,0.143200,95.3900,0.4264,78.100
orscale_muon_moonlight,0.02,43,15,1550,0.141900,95.3900,0.3842,80.500
orscale_muon_moonlight,0.02,43,16,1600,0.112400,96.5300,0.3429,83.200
orscale_muon_moonlight,0.02,43,17,1650,0.075200,98.6300,0.3027,86.000
orscale_muon_moonlight,0.02,43,17,1700,0.080900,97.5800,0.2640,88.300
orscale_muon_moonlight,0.02,43,18,1750,0.064500,98.0000,0.2271,91.100
orscale_muon_moonlight,0.02,43,18,1800,0.060800,98.3100,0.1921,93.500
orscale_muon_moonlight,0.02,43,19,1850,0.040500,99.0200,0.1594,96.200
orscale_muon_moonlight,0.02,43,19,1900,0.042200,99.0100,0.1293,98.500
orscale_muon_moonlight,0.02,43,20,1950,0.027900,99.4900,0.1018,101.300
orscale_muon_moonlight,0.02,43,20,2000,0.030300,99.3000,0.0774,103.600
orscale_muon_moonlight,0.02,43,21,2050,0.020200,99.7100,0.0560,106.300
orscale_muon_moonlight,0.02,43,21,2100,0.021300,99.6000,0.0379,108.600
orscale_muon_moonlight,0.02,43,22,2150,0.018400,99.6700,0.0232,111.400
orscale_muon_moonlight,0.02,43,22,2200,0.017700,99.6900,0.0120,113.700
orscale_muon_moonlight,0.02,43,23,2250,0.016500,99.8300,0.0045,116.400
orscale_muon_moonlight,0.02,43,23,2300,0.015400,99.8000,0.0006,118.800
orscale_muon_moonlight,0.02,44,0,50,2.202600,24.2500,0.1000,5.800
orscale_muon_moonlight,0.02,44,1,100,1.344400,54.8200,0.2000,7.900
orscale_muon_moonlight,0.02,44,1,150,1.084500,63.9200,0.3000,9.600
orscale_muon_moonlight,0.02,44,2,200,0.702200,77.5400,0.4000,11.700
orscale_muon_moonlight,0.02,44,2,250,0.632400,79.3000,0.5000,13.300
orscale_muon_moonlight,0.02,44,3,300,0.493400,83.7500,0.6000,15.300
orscale_muon_moonlight,0.02,44,3,350,0.471800,84.5500,0.7000,16.900
orscale_muon_moonlight,0.02,44,4,400,0.408700,87.1400,0.8000,18.900
orscale_muon_moonlight,0.02,44,4,450,0.407900,86.6400,0.9000,20.600
orscale_muon_moonlight,0.02,44,5,500,0.385700,87.5800,1.0000,22.600
orscale_muon_moonlight,0.02,44,5,550,0.395200,87.0000,0.9982,24.300
orscale_muon_moonlight,0.02,44,6,600,0.352300,88.3600,0.9926,26.400
orscale_muon_moonlight,0.02,44,6,650,0.358900,88.0800,0.9835,28.000
orscale_muon_moonlight,0.02,44,7,700,0.332000,88.9800,0.9708,30.100
orscale_muon_moonlight,0.02,44,7,750,0.344700,88.6700,0.9546,31.800
orscale_muon_moonlight,0.02,44,8,800,0.312200,89.9700,0.9350,33.800
orscale_muon_moonlight,0.02,44,8,850,0.319400,89.3700,0.9122,35.500
orscale_muon_moonlight,0.02,44,9,900,0.301000,90.1500,0.8864,37.500
orscale_muon_moonlight,0.02,44,9,950,0.306200,89.9200,0.8578,39.200
orscale_muon_moonlight,0.02,44,10,1000,0.281100,90.7100,0.8265,41.200
orscale_muon_moonlight,0.02,44,10,1050,0.286800,90.3800,0.7928,42.900
orscale_muon_moonlight,0.02,44,11,1100,0.246500,92.0000,0.7569,45.300
orscale_muon_moonlight,0.02,44,11,1150,0.258300,91.4800,0.7192,47.000
orscale_muon_moonlight,0.02,44,12,1200,0.226500,92.5900,0.6798,49.000
orscale_muon_moonlight,0.02,44,12,1250,0.232700,92.4100,0.6391,50.700
orscale_muon_moonlight,0.02,44,13,1300,0.194300,93.7300,0.5973,52.800
orscale_muon_moonlight,0.02,44,13,1350,0.196800,93.5500,0.5549,54.500
orscale_muon_moonlight,0.02,44,14,1400,0.167700,94.6000,0.5120,56.600
orscale_muon_moonlight,0.02,44,14,1450,0.168200,94.4600,0.4691,58.200
orscale_muon_moonlight,0.02,44,15,1500,0.134500,95.7000,0.4264,60.400
orscale_muon_moonlight,0.02,44,15,1550,0.139800,95.4500,0.3842,62.000
orscale_muon_moonlight,0.02,44,16,1600,0.107300,96.7700,0.3429,64.100
orscale_muon_moonlight,0.02,44,17,1650,0.088600,96.2900,0.3027,66.200
orscale_muon_moonlight,0.02,44,17,1700,0.080200,97.6400,0.2640,67.800
orscale_muon_moonlight,0.02,44,18,1750,0.053800,98.4900,0.2271,69.900
orscale_muon_moonlight,0.02,44,18,1800,0.060800,98.3000,0.1921,71.500
orscale_muon_moonlight,0.02,44,19,1850,0.039700,99.1100,0.1594,73.600
orscale_muon_moonlight,0.02,44,19,1900,0.041000,98.9800,0.1293,75.200
orscale_muon_moonlight,0.02,44,20,1950,0.027600,99.4500,0.1018,77.300
orscale_muon_moonlight,0.02,44,20,2000,0.029000,99.3500,0.0774,78.900
orscale_muon_moonlight,0.02,44,21,2050,0.023000,99.5300,0.0560,81.000
orscale_muon_moonlight,0.02,44,21,2100,0.022400,99.5600,0.0379,82.600
orscale_muon_moonlight,0.02,44,22,2150,0.016700,99.7800,0.0232,84.700
orscale_muon_moonlight,0.02,44,22,2200,0.017100,99.7100,0.0120,86.400
orscale_muon_moonlight,0.02,44,23,2250,0.014700,99.8100,0.0045,88.500
orscale_muon_moonlight,0.02,44,23,2300,0.014400,99.8300,0.0006,90.200
orscale_muon_moonlight,0.04,42,0,50,2.101500,30.4500,0.1000,5.800
orscale_muon_moonlight,0.04,42,1,100,1.066800,64.7800,0.2000,7.900
orscale_muon_moonlight,0.04,42,1,150,0.881600,71.2000,0.3000,9.600
orscale_muon_moonlight,0.04,42,2,200,0.593000,81.3500,0.4000,11.600
orscale_muon_moonlight,0.04,42,2,250,0.567300,81.5800,0.5000,13.200
orscale_muon_moonlight,0.04,42,3,300,0.480500,84.7400,0.6000,15.300
orscale_muon_moonlight,0.04,42,3,350,0.497900,83.6800,0.7000,16.900
orscale_muon_moonlight,0.04,42,4,400,0.477000,84.6500,0.8000,18.900
orscale_muon_moonlight,0.04,42,4,450,0.489100,83.9500,0.9000,20.600
orscale_muon_moonlight,0.04,42,5,500,0.482900,84.0800,1.0000,22.600
orscale_muon_moonlight,0.04,42,5,550,0.498400,83.3700,0.9982,24.200
orscale_muon_moonlight,0.04,42,6,600,0.401700,86.5900,0.9926,26.300
orscale_muon_moonlight,0.04,42,6,650,0.387000,86.9700,0.9835,27.900
orscale_muon_moonlight,0.04,42,7,700,0.287100,90.4800,0.9708,30.000
orscale_muon_moonlight,0.04,42,7,750,0.294500,90.3700,0.9546,31.700
orscale_muon_moonlight,0.04,42,8,800,0.235600,92.0800,0.9350,33.700
orscale_muon_moonlight,0.04,42,8,850,0.232100,92.3500,0.9122,35.400
orscale_muon_moonlight,0.04,42,9,900,0.189100,93.9300,0.8864,37.400
orscale_muon_moonlight,0.04,42,9,950,0.193800,93.5900,0.8578,39.000
orscale_muon_moonlight,0.04,42,10,1000,0.155700,95.0200,0.8265,41.000
orscale_muon_moonlight,0.04,42,10,1050,0.160700,94.9100,0.7928,42.800
orscale_muon_moonlight,0.04,42,11,1100,0.127900,96.0600,0.7569,45.000
orscale_muon_moonlight,0.04,42,11,1150,0.131600,95.8200,0.7192,46.600
orscale_muon_moonlight,0.04,42,12,1200,0.103100,96.8200,0.6798,48.700
orscale_muon_moonlight,0.04,42,12,1250,0.106100,96.6900,0.6391,50.300
orscale_muon_moonlight,0.04,42,13,1300,0.082400,97.5700,0.5973,52.400
orscale_muon_moonlight,0.04,42,13,1350,0.084900,97.4300,0.5549,54.100
orscale_muon_moonlight,0.04,42,14,1400,0.071100,98.0000,0.5120,56.100
orscale_muon_moonlight,0.04,42,14,1450,0.071000,97.9700,0.4691,57.800
orscale_muon_moonlight,0.04,42,15,1500,0.056700,98.4000,0.4264,59.900
orscale_muon_moonlight,0.04,42,15,1550,0.056000,98.4300,0.3842,61.500
orscale_muon_moonlight,0.04,42,16,1600,0.041200,98.9700,0.3429,63.500
orscale_muon_moonlight,0.04,42,17,1650,0.020600,99.8000,0.3027,65.600
orscale_muon_moonlight,0.04,42,17,1700,0.032900,99.2500,0.2640,67.200
orscale_muon_moonlight,0.04,42,18,1750,0.029300,99.1200,0.2271,69.300
orscale_muon_moonlight,0.04,42,18,1800,0.024600,99.4400,0.1921,71.000
orscale_muon_moonlight,0.04,42,19,1850,0.019100,99.5000,0.1594,73.000
orscale_muon_moonlight,0.04,42,19,1900,0.019000,99.6100,0.1293,74.600
orscale_muon_moonlight,0.04,42,20,1950,0.015200,99.7500,0.1018,76.700
orscale_muon_moonlight,0.04,42,20,2000,0.014500,99.7800,0.0774,78.300
orscale_muon_moonlight,0.04,42,21,2050,0.011500,99.9200,0.0560,80.400
orscale_muon_moonlight,0.04,42,21,2100,0.011700,99.8500,0.0379,82.000
orscale_muon_moonlight,0.04,42,22,2150,0.010000,99.9500,0.0232,84.100
orscale_muon_moonlight,0.04,42,22,2200,0.010100,99.9100,0.0120,85.800
orscale_muon_moonlight,0.04,42,23,2250,0.009800,99.9000,0.0045,87.800
orscale_muon_moonlight,0.04,42,23,2300,0.009600,99.9000,0.0006,89.500
orscale_muon_moonlight,0.04,43,0,50,2.130500,25.9700,0.1000,6.000
orscale_muon_moonlight,0.04,43,1,100,1.014800,67.2500,0.2000,8.800
orscale_muon_moonlight,0.04,43,1,150,0.895600,70.6800,0.3000,10.900
orscale_muon_moonlight,0.04,43,2,200,0.595200,81.3800,0.4000,13.600
orscale_muon_moonlight,0.04,43,2,250,0.584700,81.0300,0.5000,15.700
orscale_muon_moonlight,0.04,43,3,300,0.484800,84.3500,0.6000,18.300
orscale_muon_moonlight,0.04,43,3,350,0.501800,83.4800,0.7000,20.600
orscale_muon_moonlight,0.04,43,4,400,0.479100,84.3900,0.8000,23.200
orscale_muon_moonlight,0.04,43,4,450,0.492200,83.6700,0.9000,25.500
orscale_muon_moonlight,0.04,43,5,500,0.494300,83.7200,1.0000,28.200
orscale_muon_moonlight,0.04,43,5,550,0.501000,83.2900,0.9982,30.500
orscale_muon_moonlight,0.04,43,6,600,0.396000,87.2900,0.9926,33.200
orscale_muon_moonlight,0.04,43,6,650,0.378100,87.5400,0.9835,35.500
orscale_muon_moonlight,0.04,43,7,700,0.282800,90.6300,0.9708,38.200
orscale_muon_moonlight,0.04,43,7,750,0.290800,90.3200,0.9546,40.500
orscale_muon_moonlight,0.04,43,8,800,0.232600,92.3900,0.9350,43.300
orscale_muon_moonlight,0.04,43,8,850,0.232400,92.2500,0.9122,45.600
orscale_muon_moonlight,0.04,43,9,900,0.194500,93.7200,0.8864,48.400
orscale_muon_moonlight,0.04,43,9,950,0.197900,93.4900,0.8578,50.600
orscale_muon_moonlight,0.04,43,10,1000,0.154400,95.1600,0.8265,53.400
orscale_muon_moonlight,0.04,43,10,1050,0.156800,95.0400,0.7928,55.700
